Age,Annual Income,Loan Amount,Credit Score,Employment Length,Debt-to-Income Ratio,Number of Previous Defaults,Loan Term,Home Ownership,Loan Purpose,Loan Status
37,97851.0,48780,434,19.0,0.5029859626266364,1,48,Own,Personal,1
68,29535.0,24657,552,6.0,0.5791892815607842,1,12,Rent,Auto,1
43,85747.0,5796,736,14.0,0.34076977657172547,0,12,Mortgage,Education,0
38,25721.0,18956,383,39.0,0.28968530791974934,0,60,Rent,Home Improvement,1
34,130197.0,43767,665,23.0,0.19659032012026775,1,12,Rent,Home Improvement,0
27,114141.0,20556,320,8.0,0.5742626293247164,0,12,Mortgage,Auto,1
27,142978.0,16171,356,8.0,0.5431156891912381,1,36,Own,Personal,0
36,80007.0,14891,796,33.0,0.18931395020939187,0,48,Rent,Personal,0
25,64181.0,20701,800,25.0,0.111995786727531,0,12,Mortgage,Personal,0
35,111546.0,8237,397,4.0,0.5180931041576057,0,60,Rent,Personal,1
41,103058.0,43193,746,9.0,0.31385951367889675,0,60,Own,Education,0
66,44174.0,3471,390,7.0,0.20806807923966195,0,48,Mortgage,Education,1
45,32178.0,13388,572,29.0,0.579264501509866,0,12,Rent,Personal,1
64,,18653,539,28.0,0.2734725369173533,0,60,Mortgage,Personal,1
49,100296.0,45956,415,19.0,0.10805098916434344,0,24,Rent,Auto,1
26,50620.0,17356,488,2.0,0.5344795598624974,0,48,Rent,Home Improvement,1
56,45451.0,25255,743,19.0,0.3735996252022806,0,60,Rent,Business,0
32,147304.0,21098,304,27.0,0.1481352714593898,0,24,Own,Education,1
31,58735.0,40026,303,2.0,0.15974289655061422,0,36,Own,Education,1
48,116583.0,41833,558,2.0,0.12272934590261039,0,24,Rent,Business,1
35,31532.0,1892,517,39.0,0.19505556398874593,1,12,Rent,Auto,0
60,145084.0,23058,420,27.0,0.28708674376746746,0,60,Mortgage,Personal,0
48,66417.0,26051,605,20.0,0.346540623912333,0,48,Own,Personal,0
69,24667.0,43920,822,3.0,0.5066155852787708,1,36,Rent,Personal,0
64,133260.0,39150,624,31.0,0.363353788564746,0,24,Mortgage,Personal,1
37,139325.0,21344,599,21.0,0.5182628481138886,0,24,Rent,Personal,1
67,102859.0,9429,629,38.0,0.1272607444757413,1,36,Own,Education,0
59,44905.0,23796,369,6.0,0.11778645851701988,1,24,Own,Education,1
57,76698.0,23871,529,20.0,0.5107003942383664,2,24,Mortgage,Personal,1
63,82126.0,46209,560,4.0,0.25427187397312956,0,12,Own,Business,1
35,130231.0,5252,728,21.0,0.2479600450502982,1,36,Own,Home Improvement,0
41,38095.0,2342,697,14.0,0.4977137736979448,0,60,Mortgage,Personal,0
18,76602.0,4325,803,21.0,0.5111338610470411,0,24,Own,Personal,0
44,55196.0,39207,430,10.0,0.4025917113834586,0,36,Mortgage,Business,1
65,86471.0,6733,699,7.0,0.16024174261879745,0,36,Rent,Education,0
25,31924.0,42778,820,31.0,0.32973233225222465,0,36,Mortgage,Auto,0
69,60924.0,35482,815,33.0,0.3823645002536906,0,36,Mortgage,Education,0
35,39519.0,39646,528,15.0,0.5876448851078868,0,60,Own,Home Improvement,1
60,134867.0,1588,514,30.0,0.13270377292045535,0,12,Own,Auto,1
36,147669.0,47157,418,38.0,0.5377617616102341,0,12,Rent,Personal,0
37,34741.0,16341,406,36.0,0.5767396622412976,0,24,Rent,Auto,1
64,31364.0,43791,447,37.0,0.13951717270058675,0,48,Rent,Personal,1
58,45558.0,36732,708,22.0,0.5019019853003199,0,36,Rent,Personal,1
21,146323.0,22420,730,23.0,0.30667211546632767,0,24,Mortgage,Personal,0
40,136469.0,17720,830,10.0,0.14461359567485396,0,36,Rent,Personal,0
39,88417.0,6543,318,3.0,0.26017513897727484,2,60,Rent,Personal,1
63,121661.0,17515,347,28.0,0.22135015993465088,0,48,Mortgage,Personal,1
47,50071.0,26477,712,22.0,0.5326523642414027,0,60,Rent,Education,1
55,86951.0,42335,485,32.0,0.28485268874585234,0,36,Own,Home Improvement,0
46,109029.0,4383,407,29.0,0.5332485543225828,0,12,Rent,Personal,0
32,44782.0,20514,505,10.0,0.5249065326785809,0,48,Rent,Education,1
54,40329.0,47432,663,38.0,0.1666735025851848,0,48,Mortgage,Home Improvement,0
60,75434.0,6971,318,0.0,0.37066517962654766,0,60,Mortgage,Education,1
20,116409.0,36368,620,15.0,0.5872158986155761,1,12,Rent,Education,1
23,110274.0,12003,430,31.0,0.4203032799031957,0,36,Mortgage,Business,1
53,86882.0,12992,507,27.0,0.4855924667676621,0,12,Mortgage,Home Improvement,1
57,122630.0,4766,747,36.0,0.40415053430854964,0,60,Mortgage,Home Improvement,0
43,44613.0,6825,588,14.0,0.4809763788503131,0,48,Mortgage,Personal,0
62,118507.0,40290,414,19.0,0.566512321990551,1,60,Rent,Education,0
19,94273.0,46337,469,29.0,0.5299498485166934,0,12,Rent,Personal,1
19,64574.0,14246,623,11.0,0.10408935349634177,0,12,Mortgage,Personal,0
58,28807.0,34203,377,11.0,0.3060304608308111,0,48,Rent,Personal,1
35,108238.0,1711,685,8.0,0.19793177615287236,0,60,Rent,Business,0
36,76820.0,39225,384,38.0,0.2103590538198943,0,12,Own,Home Improvement,0
47,40229.0,26413,833,20.0,0.3380203809479867,0,60,Own,Business,0
68,96454.0,38917,772,35.0,0.4046093448013428,0,24,Mortgage,Education,0
48,40137.0,37512,518,23.0,0.16818105238350708,0,48,Own,Education,1
65,32151.0,17251,812,10.0,0.4192861152520312,0,60,Rent,Auto,1
49,110978.0,8809,335,6.0,0.19343305635977812,1,60,Own,Personal,1
24,40162.0,26443,658,30.0,0.18111501074787487,0,12,Mortgage,Home Improvement,1
20,109739.0,18427,585,9.0,0.31097323132466825,0,60,Mortgage,Education,1
50,133597.0,36477,664,28.0,0.19030398183382294,0,48,Mortgage,Personal,0
48,81958.0,5105,456,20.0,0.2592841318579907,0,12,Mortgage,Business,1
53,138520.0,18920,576,35.0,0.43513747799635116,0,12,Mortgage,Personal,0
56,124808.0,49458,710,39.0,0.32126970359095663,0,48,Rent,Business,0
21,101131.0,23748,361,27.0,0.42285408790354184,0,36,Rent,Personal,1
57,116004.0,25284,816,12.0,0.14425993120628153,0,60,Own,Personal,0
55,78116.0,43926,603,33.0,0.2664809376680295,0,60,Mortgage,Education,0
62,56660.0,47054,755,30.0,0.10280862449772057,0,12,Rent,Auto,0
39,147622.0,45297,519,38.0,0.39040928886611714,0,36,Mortgage,Personal,0
53,22823.0,9157,521,30.0,0.24302505665695814,0,48,Rent,Personal,1
64,38264.0,18932,681,35.0,0.5276347598360465,0,36,Mortgage,Auto,0
67,58818.0,27021,515,27.0,0.11291465982212637,2,24,Mortgage,Home Improvement,1
42,83148.0,8824,623,9.0,0.5402065100951207,0,24,Mortgage,Business,1
47,32105.0,45756,684,8.0,0.4376362953220061,0,36,Rent,Business,1
35,144639.0,18361,711,38.0,0.32695268712903336,1,60,Rent,Personal,0
30,124085.0,30171,434,1.0,0.333778093368731,0,24,Own,Business,0
53,62718.0,39608,612,,0.22386516868816017,1,36,Mortgage,Education,1
29,73117.0,1608,416,1.0,0.4079636274177957,0,24,Own,Education,1
57,109407.0,11892,353,11.0,0.4259125533458016,0,60,Own,Home Improvement,1
36,74292.0,5631,457,27.0,0.2835466672411211,0,36,Mortgage,Business,1
30,137005.0,34689,384,19.0,0.3265879666456276,1,36,Mortgage,Personal,0
66,25572.0,19576,697,2.0,0.4375650200433975,0,12,Own,Home Improvement,0
43,78052.0,21047,664,10.0,0.17556762970810078,3,60,Own,Business,1
36,57449.0,26311,531,19.0,0.25771015549539156,0,48,Mortgage,Auto,0
42,87999.0,15654,615,25.0,0.5328089891345685,1,48,Own,Personal,1
63,27670.0,10612,422,13.0,0.2354815963977873,0,12,Mortgage,Business,1
69,39222.0,20844,384,35.0,0.32587503716962984,1,24,Mortgage,Auto,1
68,144757.0,34988,849,11.0,0.4141343120223019,0,48,Rent,Personal,1
19,116688.0,39878,761,27.0,0.3589419600641882,0,48,Own,Business,0
47,125934.0,47659,460,8.0,0.25519541272119806,1,36,Mortgage,Business,1
43,47981.0,4384,300,10.0,0.5987661419743895,1,48,Mortgage,Personal,1
50,75369.0,31827,815,22.0,0.12425595094708977,0,12,Own,Business,0
66,92479.0,7850,671,12.0,0.2363652224260587,0,48,Mortgage,Personal,0
36,115256.0,13512,796,1.0,0.5222036719000844,0,60,Rent,Home Improvement,0
20,20534.0,48777,705,34.0,0.35925110283366457,0,60,Rent,Education,0
40,119831.0,46143,302,5.0,0.2307877748739404,0,48,Own,Auto,0
66,128651.0,7336,513,39.0,0.5334694253964453,0,12,Rent,Education,0
58,,14086,479,30.0,0.20595156191000127,1,24,Mortgage,Education,1
43,92233.0,5161,649,13.0,0.24597321943200665,0,12,Rent,Education,0
22,128048.0,3250,739,37.0,0.5883220638413194,0,60,Rent,Personal,0
19,123698.0,12376,844,8.0,0.45915504819245845,0,36,Mortgage,Business,0
58,97358.0,14252,813,14.0,0.30639228165716215,0,24,Mortgage,Auto,0
61,36415.0,9733,684,11.0,0.5752342747549822,3,60,Rent,Personal,1
27,44110.0,13695,484,17.0,0.2182004999127289,0,36,Mortgage,Auto,0
22,143118.0,18724,822,18.0,0.3962308283894219,1,60,Rent,Auto,0
61,112596.0,11146,579,11.0,0.23960441887364972,0,36,Mortgage,Personal,0
64,41487.0,15332,541,10.0,0.3341197220641836,0,36,Mortgage,Personal,0
64,60838.0,44675,344,36.0,0.3328999892489858,0,36,Rent,Business,1
63,122937.0,6328,589,14.0,0.32065409557756896,0,48,Rent,Education,0
26,28168.0,39298,581,29.0,0.10845212701739856,0,60,Mortgage,Auto,1
27,79386.0,24257,769,4.0,0.4600699776416083,0,60,Own,Business,0
23,73752.0,25439,708,17.0,0.17479954458245103,3,48,Mortgage,Personal,1
32,32425.0,6593,787,28.0,0.3389442457391669,0,60,Mortgage,Home Improvement,0
42,128762.0,17733,704,29.0,0.5610470723688991,0,24,Mortgage,Home Improvement,0
62,129888.0,47069,493,5.0,0.35258460801597447,0,12,Rent,Business,0
51,102102.0,17258,353,16.0,0.30485879560280116,0,24,Own,Personal,1
26,21307.0,11386,739,19.0,0.1768838749606821,0,36,Mortgage,Business,0
44,133702.0,42245,322,19.0,0.1600066044867335,0,36,Mortgage,Auto,0
27,115150.0,16609,373,1.0,0.23940674750658616,0,12,Rent,Auto,0
39,82644.0,35601,450,,0.4875102871327007,0,48,Rent,Personal,1
63,24275.0,33733,771,29.0,0.36169765668060616,0,12,Rent,Personal,0
31,26953.0,29730,307,35.0,0.17713565868501993,0,60,Rent,Personal,0
56,87819.0,18046,345,3.0,0.28341543606413844,0,12,Rent,Personal,0
54,51628.0,19757,585,22.0,0.4745862224731783,0,36,Rent,Auto,0
28,83827.0,49303,656,21.0,0.3698934171280288,0,36,Own,Personal,0
22,136866.0,41908,844,33.0,0.20357931021001416,0,60,Rent,Education,0
57,62704.0,13669,491,9.0,0.515493585997465,0,12,Rent,Education,1
56,87605.0,32331,316,18.0,0.11504549336389633,0,48,Mortgage,Education,0
27,127039.0,20834,839,3.0,0.19394868349628755,0,60,Mortgage,Home Improvement,0
52,60871.0,37683,521,4.0,0.39288047911732005,0,24,Rent,Business,1
58,78230.0,32558,541,33.0,0.2490974322329664,0,60,Mortgage,Education,1
67,41425.0,19568,429,4.0,0.14130871540065934,0,12,Own,Personal,0
32,73472.0,22214,762,19.0,0.4804462248120721,0,36,Own,Auto,1
64,42267.0,1776,487,29.0,0.38561350761899127,0,48,Own,Personal,0
22,133385.0,24618,491,16.0,0.4212520364029525,0,24,Rent,Business,1
56,39841.0,36512,605,15.0,0.4021582706798099,0,36,Mortgage,Auto,1
25,111131.0,14185,366,30.0,0.43404101365750447,2,24,Own,Personal,1
49,125029.0,21117,758,22.0,0.5026033619525827,0,36,Own,Business,1
27,110549.0,49478,565,36.0,0.1928503230926886,1,60,Rent,Auto,1
32,56942.0,25884,332,1.0,0.4171741556668157,1,12,Mortgage,Business,1
19,136856.0,31623,555,30.0,0.5931901731200299,0,12,Rent,Business,1
55,137644.0,25031,513,28.0,0.14830753426983093,0,36,Rent,Personal,1
24,80501.0,33825,716,24.0,0.11190776572757452,0,60,Rent,Personal,0
52,134087.0,27824,717,17.0,0.20805029883125534,1,48,Mortgage,Personal,0
51,107772.0,43644,809,0.0,0.42626446122457085,1,60,Mortgage,Personal,1
48,126895.0,49589,331,31.0,0.2344317695605793,2,12,Own,Home Improvement,1
49,34565.0,28088,485,33.0,0.2693071387345668,0,12,Mortgage,Auto,1
43,37687.0,46621,832,32.0,0.2666023513388547,0,12,Rent,Personal,0
61,112934.0,45175,392,34.0,0.587815807575451,0,36,Own,Personal,1
33,,14294,787,10.0,0.422456998082536,0,24,Mortgage,Business,1
60,95275.0,17777,403,10.0,0.2386276467455347,0,12,Rent,Auto,0
59,56544.0,21774,575,8.0,0.5982098380853442,0,48,Mortgage,Business,0
56,58879.0,5391,537,8.0,0.2853661451933177,0,12,Rent,Business,1
42,70291.0,8967,833,28.0,0.172615211784051,0,12,Own,Business,0
28,107681.0,15264,420,8.0,0.3535385083177617,0,12,Rent,Personal,0
34,84807.0,22861,824,17.0,0.41381822576190097,1,60,Own,Auto,0
47,68573.0,10021,548,26.0,0.5759682473375735,2,24,Own,Business,1
47,50152.0,38222,575,24.0,0.28831278202423416,2,48,Rent,Education,1
31,73249.0,47593,662,5.0,0.5716011764505601,0,48,Rent,Education,1
57,126959.0,1022,427,6.0,0.5769825661638354,0,12,Mortgage,Business,1
21,112573.0,10696,367,8.0,0.5320341647230823,0,12,Rent,Personal,1
36,58992.0,9689,841,25.0,0.2657567632783522,2,60,Mortgage,Personal,1
46,24956.0,40533,407,16.0,0.20709216621433493,3,48,Rent,Home Improvement,1
22,131514.0,36952,639,1.0,0.2861773454785044,0,36,Mortgage,Education,1
51,99936.0,8941,497,15.0,0.287376103707078,2,24,Mortgage,Education,1
60,70201.0,34551,792,36.0,0.4599738335875009,0,24,Mortgage,Personal,1
28,44687.0,25214,659,22.0,0.46841013229526995,1,60,Mortgage,Personal,1
35,106894.0,26333,649,27.0,0.27497690649193873,0,60,Rent,Business,0
56,31383.0,40083,534,29.0,0.17600928658082435,0,36,Rent,Home Improvement,1
19,45310.0,20855,619,1.0,0.4669359604981318,2,48,Mortgage,Home Improvement,1
49,106940.0,28108,750,29.0,0.3589932571464919,0,60,Rent,Education,0
56,77673.0,24684,625,30.0,0.2896850493236828,0,24,Mortgage,Personal,0
27,136502.0,4918,667,36.0,0.34872244912438977,0,36,Rent,Education,0
66,149214.0,15432,803,21.0,0.4939004001763504,0,24,Own,Home Improvement,1
68,33453.0,21769,524,36.0,0.47078126945425647,0,36,Mortgage,Personal,1
19,22306.0,8822,491,27.0,0.35170626044214304,0,60,Own,Home Improvement,1
43,94294.0,16103,345,32.0,0.48566851845140524,0,60,Own,Business,1
50,73483.0,15533,806,11.0,0.48247530658027926,0,60,Own,Personal,0
45,123348.0,29459,543,38.0,0.24479509221186682,0,60,Rent,Education,0
50,76183.0,8762,401,10.0,0.44945253888416714,1,12,Mortgage,Business,1
21,136854.0,6782,630,21.0,0.5599013753594995,1,60,Mortgage,Business,0
68,71545.0,21464,404,21.0,0.5851915700235197,0,36,Rent,Business,1
61,102447.0,11845,455,36.0,0.49497631917352736,0,36,Mortgage,Personal,1
66,33018.0,16740,522,32.0,0.41139004381311794,0,60,Mortgage,Personal,1
50,43362.0,26071,344,10.0,0.3912288695767815,0,48,Rent,Business,1
44,87213.0,35811,416,1.0,0.18684871910250442,0,48,Own,Business,1
24,22341.0,46012,406,21.0,0.10453895032261293,0,12,Rent,Personal,1
37,102181.0,39282,547,9.0,0.16436824120598578,0,48,Rent,Education,0
65,41274.0,29461,678,18.0,0.4532420179546768,0,12,Mortgage,Personal,1
20,107649.0,30508,732,36.0,0.2720835841422794,0,36,Own,Business,0
43,34319.0,21188,834,21.0,0.1795788347222904,0,36,Own,Personal,1
40,31999.0,44945,686,26.0,0.4037231959663331,0,12,Rent,Auto,1
38,147205.0,47947,456,12.0,0.4773862691534033,0,24,Rent,Auto,1
60,68128.0,4042,306,34.0,0.26683583432646174,0,60,Rent,Auto,1
64,90585.0,41128,774,16.0,0.4405095262262605,1,24,Own,Personal,1
55,113135.0,34579,508,11.0,0.49778777388825923,0,24,Rent,Business,1
35,38689.0,24592,603,21.0,0.49535389580401257,0,12,Mortgage,Education,1
59,30499.0,1665,830,9.0,0.5473170284986345,0,12,Rent,Personal,0
52,119021.0,3920,407,22.0,0.11626487864324717,0,60,Rent,Personal,0
57,145416.0,18465,387,33.0,0.575868848510058,0,48,Own,Personal,0
49,96894.0,4499,748,11.0,0.5162576913298189,0,60,Rent,Personal,0
62,21200.0,24773,421,18.0,0.22324248825114992,1,24,Rent,Personal,1
22,70007.0,48774,640,21.0,0.18857913114437744,1,12,Mortgage,Education,1
19,140268.0,25461,559,7.0,0.19299349979786187,0,48,Rent,Education,0
22,128556.0,14265,764,29.0,0.24508123536534462,0,12,Rent,Personal,0
45,101363.0,47467,656,14.0,0.2035125906319831,1,36,Mortgage,Auto,0
69,41043.0,18422,723,27.0,0.2268171602119113,2,24,Rent,Auto,1
40,56901.0,4703,439,20.0,0.34621154278419164,2,12,Mortgage,Personal,1
69,127163.0,37791,591,36.0,0.4642362675049375,0,60,Rent,Home Improvement,1
68,42698.0,39885,303,15.0,0.41816771198161395,0,24,Mortgage,Home Improvement,1
19,44223.0,28648,786,31.0,0.48153335533873876,1,12,Mortgage,Auto,0
63,99992.0,19883,621,30.0,0.3538665449191336,0,24,Mortgage,Home Improvement,1
20,142597.0,41252,763,7.0,0.34063096950675353,0,24,Rent,Business,0
37,77949.0,44354,560,13.0,0.22642529983852747,0,12,Mortgage,Education,1
38,72890.0,26503,380,0.0,0.5992368422675144,0,36,Own,Personal,1
59,64976.0,8150,693,39.0,0.16608109200685225,0,12,Rent,Personal,1
63,76615.0,49614,668,32.0,0.409173206727232,0,12,Own,Home Improvement,1
59,24284.0,37303,521,27.0,0.30919977981816404,0,48,Mortgage,Business,0
57,57388.0,2170,561,17.0,0.5018245315302287,0,24,Rent,Personal,1
28,110183.0,3292,509,1.0,0.5147754316956419,1,24,Rent,Education,1
28,97495.0,49811,353,28.0,0.3231206808509165,0,48,Own,Personal,1
51,129800.0,35299,403,17.0,0.2895427478627368,0,12,Rent,Business,0
67,81572.0,30563,526,18.0,0.19877352663849066,0,36,Rent,Home Improvement,0
44,84502.0,25121,678,4.0,0.46013595139220764,0,60,Mortgage,Personal,1
44,106229.0,26755,829,22.0,0.4708534977274552,0,12,Mortgage,Personal,0
67,115138.0,31825,642,2.0,0.41898908782659416,0,12,Own,Business,1
25,82338.0,23911,690,21.0,0.4850729100137404,0,60,Mortgage,Auto,0
39,64216.0,33758,502,31.0,0.28000467356655556,0,24,Mortgage,Personal,1
30,70717.0,37123,628,11.0,0.3010672267763772,0,36,Rent,Auto,1
69,112350.0,35867,640,12.0,0.5636735544403869,2,48,Mortgage,Personal,1
43,,13960,715,24.0,0.5728208483526898,3,48,Rent,Home Improvement,0
34,148156.0,6194,586,38.0,0.2984106984615146,0,12,Rent,Business,1
57,99147.0,31108,475,11.0,0.34917944833028103,1,36,Own,Personal,0
23,28015.0,12742,770,29.0,0.154482070851055,1,60,Mortgage,Business,0
44,62948.0,26704,385,3.0,0.21493521727408801,0,60,Mortgage,Personal,1
66,38280.0,29430,745,30.0,0.12838479128442173,1,36,Mortgage,Auto,0
54,84752.0,9121,492,11.0,0.3303576377434382,0,12,Rent,Education,0
52,85930.0,39083,849,38.0,0.3964012793449505,0,48,Mortgage,Auto,0
52,52063.0,43602,368,3.0,0.2061059840508562,0,48,Rent,Home Improvement,1
37,39960.0,25219,809,33.0,0.4805144116704084,0,24,Mortgage,Auto,0
67,97164.0,32092,661,17.0,0.3292448125626465,0,60,Mortgage,Business,0
54,46986.0,41526,462,7.0,0.5543407704219107,0,48,Own,Auto,0
19,48570.0,17031,776,39.0,0.3672279301693703,0,12,Rent,Personal,1
34,92681.0,20299,485,26.0,0.4381411507232189,0,24,Mortgage,Personal,1
68,43881.0,23388,593,37.0,0.3768526383378755,0,60,Rent,Business,1
51,33006.0,29532,789,2.0,0.24807082356845392,0,60,Mortgage,Home Improvement,0
46,51117.0,17277,642,6.0,0.3107048434060772,0,60,Rent,Education,0
20,72824.0,48583,556,2.0,0.2972583713381375,0,12,Rent,Auto,0
49,133297.0,2071,577,15.0,0.24925279491959226,1,12,Rent,Personal,1
46,82597.0,32031,419,11.0,0.3231239946570864,0,48,Own,Auto,0
36,55001.0,15164,510,8.0,0.2083474082692975,1,36,Rent,Auto,1
48,88237.0,5044,333,33.0,0.4955608851686547,1,36,Mortgage,Personal,1
23,135569.0,7023,687,14.0,0.43100333255794854,0,12,Rent,Personal,1
30,104868.0,9127,633,6.0,0.2616645992047818,1,36,Mortgage,Personal,0
28,111715.0,41568,479,33.0,0.41458687366863356,0,48,Mortgage,Personal,1
19,72552.0,26663,593,4.0,0.24653113464118695,0,12,Rent,Personal,1
34,102724.0,25427,565,33.0,0.5302705591084004,0,48,Mortgage,Business,1
56,77134.0,45122,588,27.0,0.5357236468698129,2,48,Rent,Home Improvement,1
59,33460.0,32519,777,16.0,0.5191673428707876,0,48,Rent,Education,1
21,126547.0,40859,435,19.0,0.16866142126953368,0,60,Rent,Auto,1
50,82878.0,7056,520,4.0,0.199738390952051,0,60,Mortgage,Personal,1
58,63582.0,14744,584,5.0,0.41597139456317145,0,48,Mortgage,Personal,1
51,134278.0,11576,654,35.0,0.2193296773143439,0,48,Rent,Auto,0
49,149771.0,11442,310,2.0,0.11392816569874734,0,48,Rent,Education,1
69,117346.0,20093,555,38.0,0.3765364396450107,1,12,Rent,Auto,0
45,132457.0,44537,745,12.0,0.30120700664658173,1,12,Rent,Education,1
52,121777.0,6285,527,28.0,0.4665663453750296,2,24,Mortgage,Business,1
30,122131.0,45405,541,29.0,0.3100138592310959,0,24,Mortgage,Home Improvement,0
61,56138.0,31831,705,9.0,0.4925893873186711,0,36,Own,Personal,0
43,119842.0,20251,777,35.0,0.3411390136780327,0,36,Rent,Home Improvement,0
51,88070.0,25791,722,5.0,0.1678084866338391,0,60,Rent,Education,1
65,105104.0,17362,562,21.0,0.10372179427608683,0,12,Rent,Business,0
59,109245.0,5981,332,39.0,0.2594190374166665,0,60,Rent,Personal,0
59,81758.0,20480,733,29.0,0.3275832930701642,0,48,Rent,Personal,0
50,62691.0,12634,477,39.0,0.526331716813781,0,48,Mortgage,Personal,1
44,95369.0,9168,530,16.0,0.16416591300145025,0,12,Rent,Home Improvement,1
60,24439.0,21491,833,17.0,0.14548459816775053,0,24,Own,Personal,1
58,54557.0,49110,462,33.0,0.3921196448941574,0,36,Mortgage,Personal,0
68,50504.0,1900,554,6.0,0.5941099141560989,0,24,Mortgage,Auto,1
38,64092.0,34908,537,9.0,0.2550012464399555,0,24,Mortgage,Education,0
36,149259.0,5758,675,11.0,0.26300585582588065,0,36,Rent,Business,0
46,94032.0,44882,706,11.0,0.28098381588540666,0,60,Mortgage,Home Improvement,0
19,102702.0,36378,533,25.0,0.5188068519875493,1,24,Mortgage,Home Improvement,1
24,147185.0,17568,682,14.0,0.43209115971781853,0,24,Rent,Personal,0
42,64917.0,21479,599,30.0,0.18068886684205535,1,60,Mortgage,Education,0
28,124076.0,37167,580,26.0,0.47667597322955746,0,24,Mortgage,Home Improvement,1
40,119906.0,11596,693,26.0,0.13518675649143555,1,12,Mortgage,Personal,0
55,143272.0,19235,607,10.0,0.16750974236084357,0,48,Own,Personal,0
45,30804.0,31455,736,0.0,0.5679589020442192,0,36,Mortgage,Education,1
46,149508.0,3095,715,23.0,0.3331429445009889,0,12,Own,Education,0
40,109618.0,28059,682,31.0,0.5640534213171021,0,12,Rent,Home Improvement,0
28,144343.0,6617,431,17.0,0.5509315055616829,0,24,Own,Education,1
47,146512.0,13969,374,13.0,0.30397255579997506,1,60,Mortgage,Business,0
67,118316.0,28504,456,35.0,0.13169412572954273,1,60,Own,Personal,1
47,143263.0,7199,372,9.0,0.14814800600813602,0,24,Mortgage,Personal,1
21,112834.0,35394,565,25.0,0.22241042508359363,0,60,Mortgage,Personal,1
19,38852.0,44553,605,5.0,0.3719593443236181,0,24,Mortgage,Personal,1
